GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
62376,18.6,-2.27,8.67,-2.27,1.036,22.32,1,18.6,2.59,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0
62376,18.6,-2.27,8.67,-2.27,1.036,22.32,1,18.6,5.65,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0
62379,99.2,23.52,46.23,-12.1,1.0101,119.04,1,99.2,16,0,0,0,0,0,0,0,0,0,0,99.2,0,0,0,0
62381,19.25,8.97,8.97,-2.35,1.04,23.1,1,19.25,8.64,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0
62382,19.25,-1.77,8.97,-2.35,1.038,23.1,1,19.25,3.34,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0
62382,19.25,-1.77,8.97,-2.35,1.038,23.1,1,19.25,7.56,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0
62382,19.25,-1.77,8.97,-2.35,1.038,23.1,1,19.25,6.38,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0
62389,655.45,106.92,241.21,-53.75,1.0413,786.54,1,655.45,308.38,0,0,0,0,0,0,0,0,0,0,655.45,0,0,0,0
62390,655.45,106.92,241.21,-53.75,1.0429,786.54,1,655.45,244.94,0,0,0,0,0,0,0,0,0,0,655.45,0,0,0,0
62393,18.5,1.86,8.62,-2.26,1.039,22.2,1,18.5,2.9,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0
62393,18.5,1.86,8.62,-2.26,1.039,22.2,1,18.5,7.52,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0
62394,1.8,0,0,0,1.04,2.16,1,1.8,0.57,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
62394,20,0,0,0,1.04,24,1,20,7.6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
62403,134.1,16.76,62.49,-16.36,1.0338,160.92,1,134.1,37.23,0,0,0,0,0,0,0,0,0,0,134.1,0,0,0,0
62406,30,15.27,15.27,-3.33,1.04,36,1,30,13.8,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
62406,30,15.27,15.27,-3.33,1.04,36,1,30,12.92,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
63361,1.8,0.84,0.84,-0.22,1.0414,2.16,1,1.8,0.69,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
63361,0,0,0.84,-0.22,1.0414,2.16,0,1.8,0.86,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
63364,0.8,0.41,0.41,-0.09,1.0425,0.96,1,0.8,0.37,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0,0,0.41,-0.09,1.0425,0.96,0,0.8,0.17,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0.8,0.41,0.41,-0.09,1.0425,0.96,1,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0.8,0.41,0.41,-0.09,1.0425,0.96,1,0.8,0.36,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0.8,0.41,0.41,-0.09,1.0425,0.96,1,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0.8,0.41,0.41,-0.09,1.0425,0.96,1,0.8,0.28,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0.8,0.41,0.41,-0.09,1.0425,0.96,1,0.8,0.38,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63364,0,0,0.41,-0.09,1.0425,0.96,0,0.8,0.23,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
63368,0,0,0.75,-0.2,1.0393,1.92,0,1.6,0.26,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
63369,1.6,0.75,0.75,-0.2,1.0411,1.92,1,1.6,0.72,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
63374,1.1,0.56,0.56,-0.12,1.021,1.32,1,1.1,0.13,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
63374,1.1,0.56,0.56,-0.12,1.021,1.32,1,1.1,0.21,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
63379,1.22,-0.15,0.57,-0.15,1.0383,1.46,1,1.22,0.42,0,0,0,0,0,0,0,0,0,0,1.2167,0,0,0,0
63380,0,0,0.57,-0.15,1.0386,1.46,0,1.22,0.38,0,0,0,0,0,0,0,0,0,0,1.2167,0,0,0,0
63382,2.2,-0.27,1.03,-0.27,1.0378,2.64,1,2.2,0.81,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
63382,2.2,-0.27,1.03,-0.27,1.0378,2.64,1,2.2,0.3,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
63383,2.2,-0.27,1.03,-0.27,1.0377,2.64,1,2.2,0.74,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
63383,2.2,-0.27,1.03,-0.27,1.0377,2.64,1,2.2,1.04,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
63384,2.2,-0.27,1.03,-0.27,1.0378,2.64,1,2.2,0.87,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
63384,2.2,-0.27,1.03,-0.27,1.0378,2.64,1,2.2,0.52,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
63385,1.8,-0.22,0.84,-0.22,1.0375,2.16,1,1.8,0.18,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
63385,1.6,-0.2,0.75,-0.2,1.0375,1.92,1,1.6,0.75,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
63386,1.6,-0.2,0.75,-0.2,1.0379,1.92,1,1.6,0.77,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
63386,1.6,-0.2,0.75,-0.2,1.0379,1.92,1,1.6,0.45,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
63387,1.6,-0.2,0.75,-0.2,1.0382,1.92,1,1.6,0.66,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
63387,0,0,0.73,-0.19,1.0382,1.89,0,1.58,0.44,0,0,0,0,0,0,0,0,0,0,1.575,0,0,0,0
63388,0,0,0.73,-0.19,1.0386,1.89,0,1.58,0.78,0,0,0,0,0,0,0,0,0,0,1.575,0,0,0,0
63388,0,0,0.73,-0.19,1.0386,1.89,0,1.58,0.4,0,0,0,0,0,0,0,0,0,0,1.575,0,0,0,0
63389,0,0,0.73,-0.19,1.0386,1.89,0,1.58,0.27,0,0,0,0,0,0,0,0,0,0,1.575,0,0,0,0
63389,0,0,0.57,-0.15,1.0386,1.46,0,1.22,0.22,0,0,0,0,0,0,0,0,0,0,1.2167,0,0,0,0
63390,0,0,0.57,-0.15,1.0386,1.46,0,1.22,0.22,0,0,0,0,0,0,0,0,0,0,1.2167,0,0,0,0
63390,0,0,0.57,-0.15,1.0386,1.46,0,1.22,0.49,0,0,0,0,0,0,0,0,0,0,1.2167,0,0,0,0
63391,0,0,0.57,-0.15,1.0386,1.46,0,1.22,0.54,0,0,0,0,0,0,0,0,0,0,1.2167,0,0,0,0
63395,14.5,-1.61,7.38,-1.61,1.036,17.4,1,14.5,3.77,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0
63395,14.5,-1.61,7.38,-1.61,1.036,17.4,1,14.5,1.46,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0
63399,62,31.56,31.56,-6.88,1.0469,74.4,1,62,8.85,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
63400,62,31.56,31.56,-6.88,1.0462,74.4,1,62,12.61,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
63408,204.33,40.22,104.01,-22.68,1.0517,245.2,1,204.33,58.19,0,0,0,0,0,0,0,0,0,0,204.3333,0,0,0,0
63409,204.33,40.22,104.01,-22.68,1.0502,245.2,1,204.33,36.54,0,0,0,0,0,0,0,0,0,0,204.3333,0,0,0,0
63410,204.33,40.22,104.01,-22.68,1.05,245.2,1,204.33,35.21,0,0,0,0,0,0,0,0,0,0,204.3333,0,0,0,0
63411,176.45,40.22,89.81,-19.59,1.0528,211.74,1,176.45,68.34,0,0,0,0,0,0,0,0,0,0,176.45,0,0,0,0
63412,176.45,40.22,89.81,-19.59,1.0493,211.74,1,176.45,82.09,0,0,0,0,0,0,0,0,0,0,176.45,0,0,0,0
63413,163,40.22,82.97,-18.09,1.0497,195.6,1,163,67.12,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
63414,163,40.22,82.97,-18.09,1.0512,195.6,1,163,55.83,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
63415,163,40.22,82.97,-18.09,1.0518,195.6,1,163,71.13,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
63416,163,40.22,82.97,-18.09,1.0497,195.6,1,163,41.76,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
63417,163,40.22,82.97,-18.09,1.0518,195.6,1,163,23.13,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
63418,163,40.22,82.97,-18.09,1.0529,195.6,1,163,38.13,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
63424,0.9,-0.1,0.46,-0.1,1.0395,1.08,1,0.9,0.23,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
63425,0.9,-0.1,0.46,-0.1,1.0399,1.08,1,0.9,0.12,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
63430,176.37,89.77,89.77,-19.58,1.0477,211.65,1,176.37,42.47,0,0,0,0,0,0,0,0,0,0,176.375,0,0,0,0
63431,176.37,89.77,89.77,-19.58,1.0465,211.65,1,176.37,72.89,0,0,0,0,0,0,0,0,0,0,176.375,0,0,0,0
63432,176.37,89.77,89.77,-19.58,1.0436,211.65,1,176.37,72.19,0,0,0,0,0,0,0,0,0,0,176.375,0,0,0,0
63433,176.37,89.77,89.77,-19.58,1.0434,211.65,1,176.37,44.54,0,0,0,0,0,0,0,0,0,0,176.375,0,0,0,0
63439,171.1,13.61,87.09,-18.99,1.032,205.32,1,171.1,28.02,0,0,0,0,0,0,0,0,0,0,171.1,0,0,0,0
63440,171.1,13.61,87.09,-18.99,1.0261,205.32,1,171.1,55.13,0,0,0,0,0,0,0,0,0,0,171.1,0,0,0,0
63441,171.1,13.61,87.09,-18.99,1.032,205.32,1,171.1,65.27,0,0,0,0,0,0,0,0,0,0,171.1,0,0,0,0
63447,1.8,0.84,0.84,-0.22,1.0458,2.16,1,1.8,0.55,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
63447,0,0,0.84,-0.22,1.0458,2.16,0,1.8,0.19,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
63448,1.8,0.84,0.84,-0.22,1.0446,2.16,1,1.8,0.81,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
63452,0,0,0.51,-0.11,1.0102,1.2,0,1,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63452,1,0.51,0.51,-0.11,1.0102,1.2,1,1,0.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63456,0,0,1.79,-0.47,1.039,4.61,0,3.84,1.47,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0
63456,0,0,1.79,-0.47,1.039,4.61,0,3.84,1.43,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0
63457,3.84,-0.47,1.79,-0.47,1.0124,4.61,1,3.84,1.54,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0
63457,3.84,-0.47,1.79,-0.47,1.0124,4.61,1,3.84,1.34,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0
63458,3.84,-0.47,1.79,-0.47,1.0127,4.61,1,3.84,1.3,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0
65232,0,0,0.71,-0.09,1.0271,2.22,0,1.85,0.66,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0
65232,1.85,0.71,0.71,-0.09,1.0271,2.22,1,1.85,0.47,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0
65233,1.6,0.61,0.61,-0.08,1.0271,1.92,1,1.6,0.38,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65233,0,0,0.61,-0.08,1.0271,1.92,0,1.6,0.79,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65238,289,-32.08,147.1,-32.08,1.0392,346.8,1,289,118.15,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
65239,289,-32.08,147.1,-32.08,1.0406,346.8,1,289,57.86,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
65242,0.6,0.23,0.23,-0.03,1.04,0.72,1,0.6,0.29,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
65242,0.6,0.23,0.23,-0.03,1.04,0.72,1,0.6,0.11,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
65242,1.8,0.69,0.69,-0.09,1.04,2.16,1,1.8,0.29,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
65242,1.8,0.69,0.69,-0.09,1.04,2.16,1,1.8,0.47,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
65244,9.4,4.39,4.78,-1.04,1.016,11.28,1,9.4,4.43,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0
65247,0.5,0.25,0.25,-0.06,1.0191,0.6,1,0.5,0.14,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
65248,0.5,0.25,0.25,-0.06,1.0191,0.6,1,0.5,0.19,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
65250,1.6,0.81,0.81,-0.18,1.0198,1.92,1,1.6,0.68,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65250,1.6,0.81,0.81,-0.18,1.0198,1.92,1,1.6,0.26,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65251,1.6,0.81,0.81,-0.18,1.0196,1.92,1,1.6,0.79,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65255,0,0,0.61,-0.08,1.0285,1.92,0,1.6,0.45,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65255,1.6,0.61,0.61,-0.08,1.0285,1.92,1,1.6,0.43,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65256,1.6,0.61,0.61,-0.08,1.0287,1.92,1,1.6,0.74,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65260,0,0,0,0,1.0097,21.6,0,18,7.93,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
65262,5.7,2.66,2.66,-0.7,1.04,6.84,1,5.7,0.63,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0
65265,3.5,1.34,1.34,-0.17,1.0408,4.2,1,3.5,1.1,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
65265,1.6,0.61,0.61,-0.08,1.0408,1.92,1,1.6,0.62,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65266,0,0,0.61,-0.08,0.9943,1.92,0,1.6,0.28,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65269,2.2,0,0,0,1.04,2.64,1,2.2,0.61,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0
65269,2.5,0,0,0,1.04,3,1,2.5,0.74,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
65273,113.6,19.4,57.82,-12.61,1.0374,136.32,1,113.6,40.52,0,0,0,0,0,0,0,0,0,0,113.6,0,0,0,0
65274,60,19.4,30.54,-6.66,1.0373,72,1,60,8.91,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
65275,60,19.4,30.54,-6.66,1.0378,72,1,60,20.47,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
65276,17,8.17,8.65,-1.89,1.0103,20.4,1,17,2.2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
65282,180,42.92,91.62,-19.98,1.0354,216,1,180,39.1,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0
65283,180,42.92,91.62,-19.98,1.0357,216,1,180,74.04,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0
65284,0,0,0.81,-0.18,1.0273,1.92,0,1.6,0.28,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65288,89,-9.88,45.3,-9.88,1.0405,106.8,1,89,43.45,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
65288,89,-9.88,45.3,-9.88,1.0405,106.8,1,89,35.26,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
65296,1.2,0,0,0,1.04,1.44,1,1.2,0.3,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
65296,0,0,0,0,1.04,3,0,2.5,1.24,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
65301,3,0.64,0.64,-0.43,1.0254,3.6,1,3,0.3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65301,1.7,0.36,0.36,-0.24,1.0254,2.04,1,1.7,0.57,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
65302,1.7,0.36,0.36,-0.24,1.0251,2.04,1,1.7,0.28,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
65305,5.3,2.7,2.7,-0.59,1.0476,6.36,1,5.3,1.8,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0
65305,1.2,0.61,0.61,-0.13,1.0476,1.44,1,1.2,0.54,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
65308,11,3.77,4.22,-0.54,1.0381,13.2,1,11,2.75,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
65308,0,0,4.22,-0.54,1.0381,13.2,0,11,3.65,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
65309,11,3.77,4.22,-0.54,1.0391,13.2,1,11,1.35,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
65310,1.8,0.69,0.69,-0.09,1.0374,2.16,1,1.8,0.48,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
65313,4.8,0,0,0,1.04,5.76,1,4.8,1.48,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
65318,289,147.1,147.1,-32.08,1.0492,346.8,1,289,67.78,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
65320,1.5,0,0,0,1.04,1.8,1,1.5,0.22,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
65320,2,0,0,0,1.04,2.4,1,2,0.71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
65320,3,0,0,0,1.04,3.6,1,3,0.3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65321,10.3,-0.5,3.96,-0.5,1.038,12.36,1,10.3,3.66,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0
65321,0,0,3.96,-0.5,1.038,12.36,0,10.3,2.02,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0
65321,10.3,-0.5,3.96,-0.5,1.038,12.36,1,10.3,4.56,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0
65322,10.3,-0.5,3.96,-0.5,1.036,12.36,1,10.3,1.33,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0
65322,10.3,-0.5,3.96,-0.5,1.036,12.36,1,10.3,2.81,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0
65322,10.3,-0.5,3.96,-0.5,1.036,12.36,1,10.3,4.13,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0
65325,0,0,0,0,1.0531,3.6,0,3,0.67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65325,2.5,0,0,0,1.0531,3,1,2.5,0.66,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
65328,1.6,0.61,0.61,-0.08,1.0303,1.92,1,1.6,0.31,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65328,1.6,0.61,0.61,-0.08,1.0303,1.92,1,1.6,0.44,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65329,1.6,0.61,0.61,-0.08,1.0302,1.92,1,1.6,0.24,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
65334,89.1,28.73,41.52,-10.87,1.0433,106.92,1,89.1,43.7,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0
65335,89.1,28.73,41.52,-10.87,1.0437,106.92,1,89.1,36.75,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0
65336,89.1,28.73,41.52,-10.87,1.043,106.92,1,89.1,26.98,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0
65337,89.1,28.73,41.52,-10.87,1.0424,106.92,1,89.1,43.99,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0
65338,89.1,28.73,41.52,-10.87,1.0429,106.92,1,89.1,20.47,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0
65339,89.1,28.73,41.52,-10.87,1.0439,106.92,1,89.1,15.34,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0
65343,0,0,1.3,-0.34,1.04,3.36,0,2.8,0.66,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
65343,2.8,1.3,1.3,-0.34,1.04,3.36,1,2.8,0.7,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
65343,0,0,1.3,-0.34,1.04,3.36,0,2.8,1.23,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
65343,0,0,1.3,-0.34,1.04,3.36,0,2.8,1.02,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
65343,2.8,1.3,1.3,-0.34,1.04,3.36,1,2.8,1.04,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
65346,0,0,0,0,1.0429,3.24,0,2.7,0.28,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
65346,1.9,0,0,0,1.0429,2.28,1,1.9,0.31,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
65348,0,0,0.44,-0.06,1.038,1.37,0,1.14,0.34,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0
65348,1.14,0.44,0.44,-0.06,1.038,1.37,1,1.14,0.16,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0
65348,1.14,0.44,0.44,-0.06,1.038,1.37,1,1.14,0.36,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0
65348,1.14,0.44,0.44,-0.06,1.038,1.37,1,1.14,0.47,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0
65348,1.14,0.44,0.44,-0.06,1.038,1.37,1,1.14,0.2,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0
65350,21.1,9.83,9.83,-2.57,1.043,25.32,1,21.1,9.98,0,0,0,0,0,0,0,0,0,0,21.1,0,0,0,0
65354,84.73,37.04,43.13,-9.41,1.042,101.68,1,84.73,27.04,0,0,0,0,0,0,0,0,0,0,84.7333,0,0,0,0
65355,84.73,37.04,43.13,-9.41,1.0429,101.68,1,84.73,23.64,0,0,0,0,0,0,0,0,0,0,84.7333,0,0,0,0
65356,84.73,37.04,43.13,-9.41,1.0439,101.68,1,84.73,14.86,0,0,0,0,0,0,0,0,0,0,84.7333,0,0,0,0
65359,0,0,2.76,-0.35,1.04,8.64,0,7.2,2.47,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0
65360,84.73,16.72,43.13,-9.41,1.044,101.68,1,84.73,24.06,0,0,0,0,0,0,0,0,0,0,84.7333,0,0,0,0
65360,84.73,16.72,43.13,-9.41,1.044,101.68,1,84.73,24.3,0,0,0,0,0,0,0,0,0,0,84.7333,0,0,0,0
65360,84.73,16.72,43.13,-9.41,1.044,101.68,1,84.73,35.04,0,0,0,0,0,0,0,0,0,0,84.7333,0,0,0,0
65363,3,0,0,0,1.0315,3.6,1,3,0.63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65363,3,0,0,0,1.0315,3.6,1,3,0.51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65364,2,0,0,0,1.0315,2.4,1,2,0.93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
65367,1.72,0.66,0.66,-0.08,1.0212,2.07,1,1.72,0.59,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0
65367,1.72,0.66,0.66,-0.08,1.0212,2.07,1,1.72,0.74,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0
65368,0,0,0.66,-0.08,1.0268,2.07,0,1.72,0.47,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0
65368,1.72,0.66,0.66,-0.08,1.0268,2.07,1,1.72,0.18,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0
65369,1.2,0.46,0.46,-0.06,1.0271,1.44,1,1.2,0.49,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
65369,1.2,0.46,0.46,-0.06,1.0271,1.44,1,1.2,0.45,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
65377,86.97,27.64,44.27,-9.65,1.0175,104.36,1,86.97,42.95,0,0,0,0,0,0,0,0,0,0,86.9667,0,0,0,0
65378,86.97,27.64,44.27,-9.65,1.0227,104.36,1,86.97,31.9,0,0,0,0,0,0,0,0,0,0,86.9667,0,0,0,0
65379,86.97,27.64,44.27,-9.65,1.0226,104.36,1,86.97,28.39,0,0,0,0,0,0,0,0,0,0,86.9667,0,0,0,0
65384,2,0,0,0,1.0253,2.4,1,2,0.41,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
65385,3,0,0,0,1.0253,3.6,1,3,0.61,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65388,0,0,0,0,1.04,2.28,0,1.9,0.25,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
65388,0,0,0,0,1.04,2.4,0,2,0.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
65392,2,0,0,0,1.0107,2.4,1,2,0.54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
65392,0,0,0,0,1.0107,1.8,0,1.5,0.41,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
65395,3.46,1.61,1.61,-0.42,1.0178,4.15,1,3.46,1.55,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0
65395,0,0,1.61,-0.42,1.0178,4.15,0,3.46,0.85,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0
65396,3.46,1.61,1.61,-0.42,1.0187,4.15,1,3.46,1.11,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0
65396,3.46,1.61,1.61,-0.42,1.0187,4.15,1,3.46,0.49,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0
65397,0,0,1.61,-0.42,1.0171,4.15,0,3.46,1.43,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0
65399,2,0,0,0,1.04,2.4,1,2,0.99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
65399,3,0,0,0,1.04,3.6,1,3,0.54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
65401,0.88,0.34,0.34,-0.04,1.0291,1.05,1,0.88,0.24,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0
65401,0.88,0.34,0.34,-0.04,1.0291,1.05,1,0.88,0.41,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0
65402,0.88,0.34,0.34,-0.04,1.0288,1.05,1,0.88,0.33,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0
65402,0,0,0.34,-0.04,1.0288,1.05,0,0.88,0.13,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0
65406,2.8,1.43,1.43,-0.31,1.0268,3.36,1,2.8,0.76,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
