MODEL,STARTUP,SHUTDOWN,NCOST,C2,C1,C0
2,0,0,3,0.004,34.483,236.18
2,0,0,3,0.003,30.558,236.18
2,0,0,3,0.003,30.546,236.18
2,0,0,3,0.002,21.673,717.9
2,0,0,3,0.002,21.748,602.7
2,0,0,3,0.003,29.275,236.95
2,0,0,3,0.003,31.669,236.95
2,0,0,3,0.002,21.101,690
2,0,0,3,0.002,22.268,653.88
2,0,0,3,0.002,21.629,653.88
2,0,0,3,0.002,22.053,653.88
2,0,0,3,0.002,22.357,653.88
2,0,0,3,0.002,22.431,653.88
2,0,0,3,0.002,23.246,642
2,0,0,3,0.003,32.489,369.82
2,0,0,3,0.003,28.489,369.82
2,0,0,3,0.003,28.198,369.82
2,0,0,3,0.003,28.495,369.82
2,0,0,3,0.003,23.968,369.82
2,0,0,3,0.003,30.43,369.82
2,0,0,3,0.002,20.993,670.5
2,0,0,3,0,0,0
2,0,0,3,0.004,33.652,237.33
2,0,0,3,0.003,24.588,237.33
2,0,0,3,0.003,27.843,237.44
2,0,0,3,0.003,30.947,268.42
2,0,0,3,0.003,32.398,268.42
2,0,0,3,0.003,25.559,268.42
2,0,0,3,0.003,31.349,236.01
2,0,0,3,0.003,24.999,236.01
2,0,0,3,0.003,29.764,236.01
2,0,0,3,0.003,27.175,236.01
2,0,0,3,0.003,29.276,236.1
2,0,0,3,0.003,30.718,236.1
2,0,0,3,0.004,33.791,236.1
2,0,0,3,0.002,20.309,627.15
2,0,0,3,0.002,20.915,690.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.546,237.53
2,0,0,3,0.003,25.257,237.53
2,0,0,3,0.003,24.715,236.04
2,0,0,3,0.003,27.159,236.04
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,17.873,626.25
2,0,0,3,0.002,20.072,626.25
2,0,0,3,0.001,16.529,626.25
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,8,1000
2,0,0,3,0,0,0
2,0,0,3,0,8,1000
2,0,0,3,0,8,1000
2,0,0,3,0.003,32.744,236.03
2,0,0,3,0.003,27.554,236.03
2,0,0,3,0.003,23.995,236.06
2,0,0,3,0.003,24.879,236.06
2,0,0,3,0.003,30.075,236.06
2,0,0,3,0.003,28.371,236.06
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.001,16.694,965
2,0,0,3,0.002,19.391,965
2,0,0,3,0.001,18.266,965
2,0,0,3,0.002,20.432,645.65
2,0,0,3,0.002,18.445,645.65
2,0,0,3,0.002,18.148,645.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,30.257,820.58
2,0,0,3,0.003,30.642,237.54
2,0,0,3,0.003,26.585,236.03
2,0,0,3,0.003,27.999,236.03
2,0,0,3,0.002,19.13,690
2,0,0,3,0.002,20.745,690
2,0,0,3,0.001,17.418,690
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,17.426,601.44
2,0,0,3,0.002,20.497,601.44
2,0,0,3,0.002,18.881,601.44
2,0,0,3,0.002,18.396,601.44
2,0,0,3,0.002,17.829,601.44
2,0,0,3,0.002,19.399,606
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.715,603
2,0,0,3,0.002,17.859,601.35
2,0,0,3,0.002,18.338,601.35
2,0,0,3,0.002,18.997,601.35
2,0,0,3,0.002,21.289,601.35
2,0,0,3,0.002,17.509,601.35
2,0,0,3,0.002,18.872,601.35
2,0,0,3,0,0,0
2,0,0,3,0.002,19.81,602.4
2,0,0,3,0.002,20.239,602.4
2,0,0,3,0.002,19.144,602.4
2,0,0,3,0.002,19.13,602.4
2,0,0,3,0.002,20.66,602.4
2,0,0,3,0.002,20.143,602.4
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.233,601.5
2,0,0,3,0.002,21.03,643.2
2,0,0,3,0.001,17.244,643.2
2,0,0,3,0.001,16.932,661.45
2,0,0,3,0.002,18.889,661.45
2,0,0,3,0.002,18.463,661.45
2,0,0,3,0.002,19.489,661.45
2,0,0,3,0.002,19.719,661.45
2,0,0,3,0.002,19.246,661.45
2,0,0,3,0,0,0
2,0,0,3,0.003,26.537,236.08
2,0,0,3,0.003,25.328,236.08
2,0,0,3,0.003,26.021,236.08
2,0,0,3,0.003,30.856,236.08
2,0,0,3,0.003,28.669,236.08
2,0,0,3,0.003,30.528,236.08
2,0,0,3,0.003,29.5,236.13
2,0,0,3,0.003,26.812,236.13
2,0,0,3,0.003,27.336,236.13
2,0,0,3,0.003,28.276,236.13
2,0,0,3,0.003,30.383,236.13
2,0,0,3,0.003,32.336,236.13
2,0,0,3,0.003,30.369,1406.43
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,20.511,917.7
2,0,0,3,0.002,21.232,917.7
2,0,0,3,0.002,20.344,917.7
2,0,0,3,0.002,18.649,917.7
2,0,0,3,0.002,21.269,917.7
2,0,0,3,0.002,18.058,602.4
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.525,945
2,0,0,3,0.002,20.072,945
2,0,0,3,0.002,20.968,945
2,0,0,3,0.002,21.789,945
2,0,0,3,0.002,23.043,601.65
2,0,0,3,0.002,19.201,601.65
2,0,0,3,0.002,18.776,601.65
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,18.989,601.65
2,0,0,3,0.002,19.133,601.65
2,0,0,3,0.002,19.286,601.65
2,0,0,3,0.001,17.328,601.5
2,0,0,3,0.002,17.819,601.35
2,0,0,3,0.002,19.856,601.35
2,0,0,3,0.002,18.373,601.35
2,0,0,3,0.002,19.946,601.35
2,0,0,3,0.002,17.68,601.35
2,0,0,3,0.002,17.797,601.35
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,25.31,237.18
2,0,0,3,0.003,30.012,237.18
2,0,0,3,0.003,25.93,237.18
2,0,0,3,0.003,32.174,237.18
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,27.414,236.93
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.092,710.25
2,0,0,3,0.002,21.544,710.25
2,0,0,3,0,8,1000
2,0,0,3,0.002,24.106,930.75
2,0,0,3,0.002,23.797,930.75
2,0,0,3,0.002,20.565,930.75
2,0,0,3,0.002,25.467,930.75
2,0,0,3,0.002,20.407,930.75
2,0,0,3,0.002,19.798,930.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.358,602.4
2,0,0,3,0.002,20.813,602.4
2,0,0,3,0.002,21.328,613.8
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,18.805,662.85
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.425,236.03
2,0,0,3,0.004,33.314,236.03
2,0,0,3,0.003,26.348,236.03
2,0,0,3,0.003,28.56,236.03
2,0,0,3,0.003,26.22,236.03
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.503,607.02
2,0,0,3,0.002,19.392,607.02
2,0,0,3,0.002,20.769,607.02
2,0,0,3,0.002,22.112,607.02
2,0,0,3,0.002,19.366,607.02
2,0,0,3,0.002,23.537,601.77
2,0,0,3,0.002,20.474,601.77
2,0,0,3,0.002,21.923,601.77
2,0,0,3,0.002,22.362,601.77
2,0,0,3,0.002,19.925,601.77
2,0,0,3,0.002,19.688,621.6
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,22.247,601.35
2,0,0,3,0.002,19.369,601.35
2,0,0,3,0.002,22.075,601.35
2,0,0,3,0.002,19.655,601.35
2,0,0,3,0.002,18.841,689.55
2,0,0,3,0.002,21.246,666.15
2,0,0,3,0.002,24.221,666.15
2,0,0,3,0,0,0
2,0,0,3,0,8,1123.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,20.15,669.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.929,3859
2,0,0,3,0.002,24.32,3859
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.272,934.91
2,0,0,3,0.002,22.266,934.91
2,0,0,3,0.002,22.609,934.91
2,0,0,3,0.002,23.276,934.91
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.713,602.4
2,0,0,3,0.002,20.251,602.4
2,0,0,3,0.002,19.929,602.4
2,0,0,3,0.003,30.245,846.21
2,0,0,3,0.003,27.74,846.21
2,0,0,3,0.003,26.958,237.01
2,0,0,3,0.003,32.862,237.01
2,0,0,3,0.003,24.129,237.01
2,0,0,3,0.003,31.801,237.01
2,0,0,3,0.003,28.655,236.02
2,0,0,3,0.003,27.329,236.02
2,0,0,3,0.003,28.763,236.02
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,19.988,602.4
2,0,0,3,0.002,19.934,602.4
2,0,0,3,0.002,22.777,602.4
2,0,0,3,0.002,20.159,605.25
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,20.818,602.55
2,0,0,3,0.002,22.498,619.35
2,0,0,3,0.002,21.208,619.35
2,0,0,3,0.002,20.811,624
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,27.215,236.58
2,0,0,3,0.002,22.509,654
2,0,0,3,0.002,20.638,654
2,0,0,3,0,0,0
2,0,0,3,0.002,25.301,3859
2,0,0,3,0.002,23.476,3859
2,0,0,3,0.002,21.258,733.8
2,0,0,3,0.002,21.276,733.8
2,0,0,3,0.002,18.74,733.8
2,0,0,3,0.002,18.062,733.8
2,0,0,3,0.002,19.305,733.8
2,0,0,3,0.002,17.803,601.2
2,0,0,3,0.002,20.496,601.2
2,0,0,3,0.002,19.992,601.2
2,0,0,3,0.003,30.81,236.58
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,20.543,606.9
2,0,0,3,0.003,30.98,236.03
2,0,0,3,0.003,25.14,236.03
2,0,0,3,0.003,26.411,236.03
2,0,0,3,0.003,28.098,236.06
2,0,0,3,0.003,26.186,236.03
2,0,0,3,0.003,31.454,236.03
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,21.938,926.85
2,0,0,3,0.002,22.819,926.85
2,0,0,3,0.002,22.862,926.85
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.53,858
2,0,0,3,0.002,25.195,858
2,0,0,3,0.002,26.143,858
2,0,0,3,0.002,24.551,858
2,0,0,3,0.002,25.117,601.2
2,0,0,3,0.002,25.04,623.25
2,0,0,3,0.002,23.939,601.2
2,0,0,3,0.002,22.708,601.2
2,0,0,3,0.002,23.208,601.2
2,0,0,3,0.002,23.57,601.2
2,0,0,3,0.002,24.914,601.2
2,0,0,3,0.002,25.072,623.25
2,0,0,3,0.003,26.641,237.42
2,0,0,3,0,0,0
2,0,0,3,0.002,25.711,665.7
2,0,0,3,0.002,23.354,665.7
2,0,0,3,0.002,24.029,922.05
2,0,0,3,0.002,24.183,922.05
2,0,0,3,0.002,24.164,922.05
2,0,0,3,0.002,22.762,727.46
2,0,0,3,0.002,26.121,727.46
2,0,0,3,0.002,26.398,727.46
2,0,0,3,0.002,23.991,727.46
2,0,0,3,0.002,23.523,638.25
2,0,0,3,0.002,21.238,638.25
2,0,0,3,0.002,23.526,638.25
2,0,0,3,0.003,31.56,1356.89
2,0,0,3,0.003,29.922,236.01
2,0,0,3,0.003,28.843,236.01
2,0,0,3,0.003,27.635,236.08
2,0,0,3,0.003,27.42,236.08
2,0,0,3,0.003,30.262,1506.8
2,0,0,3,0.003,24.935,1506.8
2,0,0,3,0.003,27.702,236.08
2,0,0,3,0.003,30.377,236.08
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,8,1000
2,0,0,3,0,8,1000
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.268,609.15
2,0,0,3,0.002,23.69,609.15
2,0,0,3,0.002,23.902,609.15
2,0,0,3,0.002,23.163,609.15
2,0,0,3,0,0,0
2,0,0,3,0.003,28.418,237.99
2,0,0,3,0.003,29.309,237.99
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,23.265,665.7
2,0,0,3,0.002,24.055,665.7
2,0,0,3,0.003,31.038,1373.77
2,0,0,3,0.003,29.455,1373.77
2,0,0,3,0.003,23.833,1373.77
2,0,0,3,0.002,25.521,688.35
2,0,0,3,0.002,24.023,688.35
2,0,0,3,0.002,23.697,688.35
2,0,0,3,0.002,23.308,688.35
2,0,0,3,0.002,25.787,688.35
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.904,603.75
2,0,0,3,0.002,23.695,604.5
2,0,0,3,0.002,24.935,604.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,25.789,878
2,0,0,3,0.002,23.22,878
2,0,0,3,0.002,24.789,878
2,0,0,3,0.002,21.218,626.25
2,0,0,3,0.002,21.403,626.25
2,0,0,3,0.002,23.453,626.25
2,0,0,3,0.002,21.761,1495.62
2,0,0,3,0.003,30.009,1495.62
2,0,0,3,0.003,27.824,1495.62
2,0,0,3,0.003,26.173,515.16
2,0,0,3,0.003,28.758,515.16
2,0,0,3,0.003,30.4,515.16
2,0,0,3,0.003,25.849,236.09
2,0,0,3,0.003,29.931,236.09
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.217,236.12
2,0,0,3,0.003,28.384,371.17
2,0,0,3,0.002,22.348,945
2,0,0,3,0.002,23.218,945
2,0,0,3,0.002,25.432,945
2,0,0,3,0.002,23.773,945
2,0,0,3,0.002,25.328,945
2,0,0,3,0.002,24.672,922.05
2,0,0,3,0.002,27.34,922.05
2,0,0,3,0.002,24.191,922.05
2,0,0,3,0.002,26.015,922.05
2,0,0,3,0.002,25.493,922.05
2,0,0,3,0.002,24.834,922.05
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.231,237.84
2,0,0,3,0.003,27.838,1239.13
2,0,0,3,0.003,33.005,1239.13
2,0,0,3,0.003,27.775,1239.13
2,0,0,3,0.003,30.148,1239.13
2,0,0,3,0.003,28.328,1380.46
2,0,0,3,0.004,33.267,1380.46
2,0,0,3,0.003,29.914,1380.46
2,0,0,3,0.002,21.838,729.75
2,0,0,3,0.002,23.738,729.75
2,0,0,3,0.002,23.115,729.75
2,0,0,3,0.002,22.746,729.75
2,0,0,3,0.002,24.976,729.75
2,0,0,3,0.002,21.687,729.75
2,0,0,3,0,0,0
2,0,0,3,0.003,25.456,237.44
2,0,0,3,0.003,24.295,237.44
2,0,0,3,0.003,26.42,237.44
2,0,0,3,0.003,31.11,237.44
2,0,0,3,0.003,29.799,907.86
2,0,0,3,0.004,33.845,907.86
2,0,0,3,0.002,22.367,603
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.513,685.5
2,0,0,3,0.002,23.415,685.5
2,0,0,3,0.002,25.703,685.5
2,0,0,3,0.002,23.904,685.5
2,0,0,3,0.002,24.297,685.5
2,0,0,3,0.002,23.266,685.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,27.608,1527.63
2,0,0,3,0.002,23.623,1527.63
2,0,0,3,0.003,28.201,1527.63
2,0,0,3,0.003,29.908,1689.3
2,0,0,3,0.003,32.897,1363.41
2,0,0,3,0.002,22.691,863.75
2,0,0,3,0.002,24.4,863.75
2,0,0,3,0.002,24.733,863.75
2,0,0,3,0.002,25.707,863.75
2,0,0,3,0.002,27,863.75
2,0,0,3,0.002,25.989,863.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,24.97,601.2
2,0,0,3,0.002,21.766,601.2
2,0,0,3,0.002,23.366,601.2
2,0,0,3,0.003,29.423,236.05
2,0,0,3,0.003,28.495,236.05
2,0,0,3,0.004,35.536,236.05
2,0,0,3,0.003,28.162,236.05
2,0,0,3,0.003,28.301,236.05
2,0,0,3,0.003,26.809,236.05
2,0,0,3,0.002,25.188,893.25
2,0,0,3,0.002,24.637,893.25
2,0,0,3,0.002,26.171,893.25
2,0,0,3,0.002,22.612,893.25
2,0,0,3,0.002,25.545,893.25
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,32.138,902.48
2,0,0,3,0.004,33.396,902.48
2,0,0,3,0.003,29.839,902.48
2,0,0,3,0.003,30.849,902.48
2,0,0,3,0.003,28.133,902.48
2,0,0,3,0.004,38.435,236.17
2,0,0,3,0.003,30.199,236.17
2,0,0,3,0.003,29.965,1326.31
2,0,0,3,0.003,28.403,1326.31
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.004,33.997,1442.38
2,0,0,3,0.002,23.307,601.65
2,0,0,3,0.002,22.674,601.65
2,0,0,3,0.003,29.744,1315.35
2,0,0,3,0.003,26.146,1315.35
2,0,0,3,0.003,27.978,1315.35
2,0,0,3,0.003,31.923,236.49
2,0,0,3,0.002,24.789,700.5
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.614,1312.47
2,0,0,3,0.003,30.206,1312.47
2,0,0,3,0.004,35.378,377.93
2,0,0,3,0.003,30.136,750.85
2,0,0,3,0.004,35.09,750.85
2,0,0,3,0.003,30.916,750.85
2,0,0,3,0.003,28.887,750.85
2,0,0,3,0.004,34.814,1363.41
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.004,33.745,236.1
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,24.493,237.11
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.001,16.569,602.4
2,0,0,3,0.001,16.611,602.4
2,0,0,3,0.003,25.695,236.48
2,0,0,3,0.003,28.764,236.68
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.001,15.347,606.75
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,25.795,236.02
2,0,0,3,0.003,26.439,236.02
2,0,0,3,0.003,28.242,236.05
2,0,0,3,0.002,22.908,236.05
2,0,0,3,0.003,28.098,236.02
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.623,236.12
2,0,0,3,0.003,25.896,236.12
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,28.846,236.35
2,0,0,3,0.003,26.862,236.04
2,0,0,3,0.003,30.075,236.04
2,0,0,3,0.002,22.937,236.02
2,0,0,3,0.003,25.882,236.02
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,29.203,236.35
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,27.903,236.05
2,0,0,3,0.003,27.596,236.05
2,0,0,3,0.002,20.5,236.05
2,0,0,3,0.003,26.179,236.05
2,0,0,3,0.003,26.739,236.04
2,0,0,3,0.003,24.852,236.04
2,0,0,3,0.003,25.418,236.04
2,0,0,3,0.003,23.938,236.04
2,0,0,3,0.003,25.877,236.04
2,0,0,3,0.003,26.628,236.06
2,0,0,3,0.003,24.475,236.06
2,0,0,3,0.003,30.757,236.06
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
